Shipment ID,Shipment Date,Planned Delivery Date,Actual Delivery Date,Vehicle Type,Distance (km),Weather Conditions,Traffic Conditions,Delayed,Delay Duration,Shipment Duration,Is Weekend,Weather Code,Traffic Code,Distance_Traffic,Traffic_Weather,Day of Week,Month,Quarter,Origin_Bangalore,Origin_Chennai,Origin_Delhi,Origin_Hyderabad,Origin_Jaipur,Origin_Kolkata,Origin_Lucknow,Origin_Mumbai,Origin_Pune,Destination_Bangalore,Destination_Chennai,Destination_Delhi,Destination_Hyderabad,Destination_Jaipur,Destination_Kolkata,Destination_Lucknow,Destination_Mumbai,Destination_Pune
SHIP008091,2023-09-07,2023-09-12,2023-09-14,0,0.9666440509824515,Clear,Heavy,Yes,0.03147872185540848,0.997530480641832,0,0,3,2.4042481754315888,-0.5404239141346763,3,9,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SHIP008092,2023-10-25,2023-10-30,2023-11-02,0,1.0396220531377367,Rain,Heavy,Yes,0.5206585486682838,0.997530480641832,0,1,3,2.495988981854791,1.9051175933757376,2,10,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SHIP008093,2023-09-29,2023-10-04,2023-10-04,0,0.8264494678946669,Clear,Light,No,-0.946880931770342,0.997530480641832,0,0,1,-0.23772610077343714,-0.5404239141346763,4,9,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SHIP008094,2023-01-19,2023-01-25,2023-01-28,3,1.5043766984424476,Fog,Moderate,Yes,0.5206585486682838,1.5739377848379674,0,2,2,1.5632907832189014,2.720298095879209,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SHIP008095,2023-11-30,2023-12-06,2023-12-06,0,1.563911384411233,Clear,Light,No,-0.946880931770342,1.5739377848379674,0,0,1,0.07129556296787565,-0.5404239141346763,3,11,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SHIP008096,2023-12-11,2023-12-14,2023-12-14,1,0.07362376145067252,Clear,Light,No,-0.946880931770342,-0.15528412775043895,0,0,1,-0.5531857158426939,-0.5404239141346763,0,12,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
SHIP008097,2023-05-15,2023-05-21,2023-05-22,2,1.6138437016753753,Clear,Moderate,Yes,-0.4577011049574668,1.5739377848379674,0,0,2,1.6550315896421037,-0.5404239141346763,0,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SHIP008098,2024-05-23,2024-05-24,2024-05-29,0,-1.0844219043292473,Clear,Moderate,Yes,1.4990182022940344,-1.3080987361427099,0,0,2,-0.6062988142982321,-0.5404239141346763,3,5,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
SHIP008099,2023-06-12,2023-06-16,2023-06-22,1,0.35593340136717044,Clear,Moderate,Yes,1.9881980291069097,0.4211231764456965,0,0,2,0.600817059691271,-0.5404239141346763,0,6,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
SHIP008100,2024-04-03,2024-04-07,2024-04-14,0,0.3117625053258136,Clear,Heavy,Yes,2.477377855919785,0.4211231764456965,0,0,3,1.5809951493707475,-0.5404239141346763,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SHIP008101,2023-07-04,2023-07-06,2023-07-07,2,-0.4717907809730377,Rain,Light,Yes,-0.4577011049574668,-0.7316914319465744,0,1,1,-0.7817329879847065,0.27475658836879496,1,7,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
SHIP008102,2023-06-21,2023-06-24,2023-06-29,1,-0.37576709392660984,Rain,Heavy,Yes,1.4990182022940344,-0.15528412775043895,0,1,3,0.7167001835942632,1.9051175933757376,2,6,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
SHIP008103,2023-07-16,2023-07-19,2023-07-20,1,0.13123797367852924,Clear,Moderate,Yes,-0.4577011049574668,-0.15528412775043895,1,0,2,0.4125069833489085,-0.5404239141346763,6,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SHIP008104,2024-04-01,2024-04-04,2024-04-04,0,0.042896181595815604,Clear,Light,No,-0.946880931770342,-0.15528412775043895,0,0,1,-0.5660616184985819,-0.5404239141346763,0,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SHIP008105,2023-11-14,2023-11-20,2023-11-21,0,1.4966948034787333,Clear,Moderate,Yes,-0.4577011049574668,1.5739377848379674,0,0,2,1.5568528318909574,-0.5404239141346763,1,11,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SHIP008106,2023-07-28,2023-07-30,2023-07-31,2,-0.7272137885165358,Clear,Moderate,Yes,-0.4577011049574668,-0.7316914319465744,0,0,2,-0.30693407754883534,-0.5404239141346763,4,7,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
SHIP008107,2023-01-26,2023-01-27,2023-01-29,3,-1.0498533769925333,Clear,Heavy,Yes,0.03147872185540848,-1.3080987361427099,0,0,3,-0.13069515994636788,-0.5404239141346763,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SHIP008108,2024-03-17,2024-03-20,2024-03-22,1,-0.37960804140846693,Rain,Moderate,Yes,0.03147872185540848,-0.15528412775043895,1,1,2,-0.015616779959368577,1.0899370908722663,6,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
SHIP008109,2023-11-08,2023-11-11,2023-11-15,0,-0.2989481442894676,Clear,Light,Yes,1.009838375481159,-0.15528412775043895,0,0,1,-0.7093060355453363,-0.5404239141346763,2,11,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
SHIP008110,2024-01-28,2024-02-02,2024-02-03,0,1.337295482981663,Clear,Moderate,Yes,-0.4577011049574668,0.997530480641832,1,0,2,1.423265341836119,-0.5404239141346763,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SHIP008111,2023-10-08,2023-10-14,2023-10-18,2,1.5562294894475186,Clear,Heavy,Yes,1.009838375481159,1.5739377848379674,1,0,3,3.1454173220611437,-0.5404239141346763,6,10,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SHIP008112,2024-05-17,2024-05-18,2024-05-19,2,-1.7143372913538142,Rain,Light,Yes,-0.4577011049574668,-1.3080987361427099,0,1,1,-1.3024023016321788,0.27475658836879496,4,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SHIP008113,2024-04-25,2024-05-01,2024-05-01,1,1.5523885419656616,Clear,Light,No,-0.946880931770342,1.5739377848379674,0,0,1,0.06646709947191763,-0.5404239141346763,3,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHIP008114,2024-04-28,2024-05-04,2024-05-04,1,1.4525239074373766,Clear,Light,No,-0.946880931770342,1.5739377848379674,1,0,1,0.024620415840281525,-0.5404239141346763,6,4,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
SHIP008115,2024-04-07,2024-04-10,2024-04-10,2,0.1542836585696719,Clear,Light,No,-0.946880931770342,-0.15528412775043895,1,0,1,-0.5193864713709878,-0.5404239141346763,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SHIP008116,2023-08-11,2023-08-13,2023-08-18,3,-0.8904540564954632,Clear,Moderate,Yes,1.4990182022940344,-0.7316914319465744,0,0,2,-0.44374054326764567,-0.5404239141346763,4,8,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SHIP008117,2023-03-06,2023-03-09,2023-03-11,1,-0.17411735112911134,Rain,Moderate,Yes,0.03147872185540848,-0.15528412775043895,0,1,2,0.15659841806313385,1.0899370908722663,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
SHIP008118,2023-01-26,2023-01-27,2023-01-28,3,-1.1535589590026756,Rain,Light,Yes,-0.4577011049574668,-1.3080987361427099,0,1,1,-1.0674170781622223,0.27475658836879496,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SHIP008119,2023-07-15,2023-07-20,2023-07-20,2,1.1663733200390216,Clear,Light,No,-0.946880931770342,0.997530480641832,1,0,1,-0.09528642764267578,-0.5404239141346763,5,7,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
SHIP008120,2024-04-06,2024-04-09,2024-04-09,1,-0.29318672306668186,Clear,Light,No,-0.946880931770342,-0.15528412775043895,1,0,1,-0.7068918037973573,-0.5404239141346763,5,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SHIP008121,2023-04-05,2023-04-10,2023-04-12,2,1.0837929491790936,Fog,Light,Yes,0.03147872185540848,0.997530480641832,0,2,1,-0.12989041603037488,1.0899370908722663,2,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
SHIP008122,2023-07-06,2023-07-10,2023-07-17,3,0.7342667283300962,Rain,Light,Yes,2.477377855919785,0.4211231764456965,0,1,1,-0.2763538087411012,0.27475658836879496,3,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHIP008123,2023-06-14,2023-06-17,2023-06-18,2,0.10051039382367231,Clear,Moderate,Yes,-0.4577011049574668,-0.15528412775043895,0,0,2,0.38675517803713244,-0.5404239141346763,2,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
SHIP008124,2024-03-20,2024-03-23,2024-03-28,2,-0.06272987415525504,Clear,Light,Yes,1.4990182022940344,-0.15528412775043895,0,0,1,-0.6103225338781971,-0.5404239141346763,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
SHIP008125,2024-04-08,2024-04-11,2024-04-15,2,0.12547655245574357,Clear,Moderate,Yes,1.009838375481159,-0.15528412775043895,0,0,2,0.4076785198529505,-0.5404239141346763,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SHIP008126,2023-11-29,2023-12-01,2023-12-10,1,-0.8731697928271062,Fog,Heavy,Yes,3.4557375095455356,-0.7316914319465744,0,2,3,0.0914141608677007,4.350659100886151,2,11,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
SHIP008127,2024-03-20,2024-03-23,2024-03-24,0,0.056339497782315506,Rain,Light,Yes,-0.4577011049574668,-0.15528412775043895,0,1,1,-0.560428411086631,0.27475658836879496,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SHIP008128,2023-05-31,2023-06-03,2023-06-03,3,-0.29126624932575335,Clear,Light,No,-0.946880931770342,-0.15528412775043895,0,0,1,-0.7060870598813643,-0.5404239141346763,2,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
SHIP008129,2023-08-27,2023-09-02,2023-09-07,1,1.5927184905251612,Clear,Heavy,Yes,1.4990182022940344,1.5739377848379674,1,0,3,3.1912877252727445,-0.5404239141346763,6,8,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
SHIP008130,2023-05-01,2023-05-06,2023-05-06,1,1.237430848453378,Clear,Light,No,-0.946880931770342,0.997530480641832,0,0,1,-0.0655109027509347,-0.5404239141346763,0,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SHIP008131,2023-11-20,2023-11-25,2023-11-25,2,0.8571770477495239,Clear,Light,No,-0.946880931770342,0.997530480641832,0,0,1,-0.2248501981175491,-0.5404239141346763,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SHIP008132,2023-02-02,2023-02-06,2023-02-09,0,0.2887168204346709,Fog,Moderate,Yes,0.5206585486682838,0.4211231764456965,0,2,2,0.5444849855717608,2.720298095879209,3,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SHIP008133,2023-03-05,2023-03-07,2023-03-14,1,-0.8136351068583209,Clear,Heavy,Yes,2.477377855919785,-0.7316914319465744,1,0,3,0.16625534505504988,-0.5404239141346763,6,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
SHIP008134,2024-03-27,2024-04-02,2024-04-03,1,1.7156288099445889,Clear,Moderate,Yes,-0.4577011049574668,1.5739377848379674,0,0,2,1.740334444737362,-0.5404239141346763,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SHIP008135,2023-03-17,2023-03-23,2023-03-23,0,1.3891482739867342,Clear,Light,No,-0.946880931770342,1.5739377848379674,0,0,1,-0.0019361333874875427,-0.5404239141346763,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SHIP008136,2023-06-28,2023-07-04,2023-07-09,0,1.5101381196652333,Clear,Moderate,Yes,1.4990182022940344,1.5739377848379674,0,0,2,1.5681192467148595,-0.5404239141346763,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SHIP008137,2023-01-30,2023-02-02,2023-02-07,0,-0.21060635220675394,Rain,Moderate,Yes,1.4990182022940344,-0.15528412775043895,0,1,2,0.12601814925539978,1.0899370908722663,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SHIP008138,2024-05-16,2024-05-18,2024-05-22,0,-0.9115792676456773,Clear,Moderate,Yes,1.009838375481159,-0.7316914319465744,0,0,2,-0.4614449094194917,-0.5404239141346763,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SHIP008139,2023-08-22,2023-08-26,2023-08-28,1,0.2656711355435282,Rain,Moderate,Yes,0.03147872185540848,0.4211231764456965,0,1,2,0.5251711315879288,1.0899370908722663,1,8,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SHIP008140,2023-03-19,2023-03-25,2023-03-29,3,1.6752988613850892,Rain,Moderate,Yes,1.009838375481159,1.5739377848379674,1,1,2,1.706535200265656,1.0899370908722663,6,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SHIP008141,2023-04-23,2023-04-24,2023-04-24,2,-1.6259954992711005,Clear,Light,No,-0.946880931770342,-1.3080987361427099,1,0,1,-1.2653840814965007,-0.5404239141346763,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SHIP008142,2023-05-17,2023-05-23,2023-05-25,2,1.4659672236238763,Clear,Heavy,Yes,0.03147872185540848,1.5739377848379674,0,0,3,3.03194842990613,-0.5404239141346763,2,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SHIP008143,2023-08-07,2023-08-09,2023-08-11,0,-0.917340688868463,Clear,Heavy,Yes,0.03147872185540848,-0.7316914319465744,0,0,3,0.03588683066418355,-0.5404239141346763,0,8,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SHIP008144,2023-02-04,2023-02-08,2023-02-09,1,0.3981838236675987,Clear,Moderate,Yes,-0.4577011049574668,0.4211231764456965,1,0,2,0.6362257919949631,-0.5404239141346763,5,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
SHIP008145,2024-03-11,2024-03-15,2024-03-17,3,0.5287760380507406,Clear,Heavy,Yes,0.03147872185540848,0.4211231764456965,0,0,3,1.8538033368923754,-0.5404239141346763,0,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
SHIP008146,2023-05-07,2023-05-08,2023-05-09,0,-1.0594557456971763,Rain,Light,Yes,-0.4577011049574668,-1.3080987361427099,1,1,1,-1.027984626278565,0.27475658836879496,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SHIP008147,2023-07-22,2023-07-26,2023-08-02,0,0.34249008518067053,Fog,Moderate,Yes,2.477377855919785,0.4211231764456965,1,2,2,0.589550644867369,2.720298095879209,5,7,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SHIP008148,2024-03-28,2024-03-29,2024-03-30,3,-1.5952679194162436,Clear,Moderate,Yes,-0.4577011049574668,-1.3080987361427099,0,0,2,-1.0344225776065092,-0.5404239141346763,3,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
SHIP008149,2023-09-05,2023-09-06,2023-09-11,2,-1.4934828111470302,Fog,Light,Yes,1.4990182022940344,-1.3080987361427099,0,2,1,-1.2098567512929836,1.0899370908722663,1,9,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SHIP008150,2023-09-10,2023-09-11,2023-09-12,3,-1.4569938100693876,Clear,Moderate,Yes,-0.4577011049574668,-1.3080987361427099,1,0,2,-0.9185394537035169,-0.5404239141346763,6,9,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
SHIP008151,2023-05-19,2023-05-22,2023-05-24,1,-0.20676540472489682,Rain,Moderate,Yes,0.03147872185540848,-0.15528412775043895,0,1,2,0.12923712491937178,1.0899370908722663,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SHIP008152,2023-07-14,2023-07-18,2023-07-18,3,0.2445459243933141,Clear,Light,No,-0.946880931770342,0.4211231764456965,0,0,1,-0.48156350731931674,-0.5404239141346763,4,7,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
SHIP008153,2023-07-18,2023-07-23,2023-07-25,2,0.8590975214904524,Clear,Heavy,Yes,0.03147872185540848,0.997530480641832,0,0,3,2.2690511975447643,-0.5404239141346763,1,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHIP008154,2023-09-28,2023-09-30,2023-09-30,3,-0.4775522021958234,Clear,Light,No,-0.946880931770342,-0.7316914319465744,0,0,1,-0.7841472197326855,-0.5404239141346763,3,9,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SHIP008155,2023-10-02,2023-10-10,2023-10-06,3,0.2368640294295999,Fog,Heavy,Yes,-2.903600239021843,2.7267523932302384,0,2,3,1.4868401111995662,4.350659100886151,0,10,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
SHIP008156,2023-10-27,2023-10-28,2023-10-31,2,-1.5933474456753152,Rain,Light,Yes,0.5206585486682838,-1.3080987361427099,0,1,1,-1.2517034349246197,0.27475658836879496,4,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SHIP008157,2024-02-05,2024-02-08,2024-02-12,3,-0.1357078763105402,Clear,Light,Yes,1.009838375481159,-0.15528412775043895,0,0,1,-0.6409028026859311,-0.5404239141346763,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
SHIP008158,2023-12-05,2023-12-06,2023-12-11,1,-1.6682459215715288,Clear,Heavy,Yes,1.4990182022940344,-1.3080987361427099,0,0,3,-0.9080777827956078,-0.5404239141346763,1,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SHIP008159,2024-04-23,2024-04-28,2024-04-29,3,1.277760797012878,Clear,Moderate,Yes,-0.4577011049574668,0.997530480641832,0,0,2,1.3733712190445528,-0.5404239141346763,1,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
SHIP008160,2023-08-22,2023-08-26,2023-08-30,2,0.3885814549629559,Rain,Moderate,Yes,1.009838375481159,0.4211231764456965,0,1,2,0.6281783528350331,1.0899370908722663,1,8,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
SHIP008161,2023-10-02,2023-10-07,2023-10-09,3,1.0837929491790936,Fog,Light,Yes,0.03147872185540848,0.997530480641832,0,2,1,-0.12989041603037488,1.0899370908722663,0,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHIP008162,2024-02-06,2024-02-12,2024-02-13,0,1.7175492836855175,Clear,Moderate,Yes,-0.4577011049574668,1.5739377848379674,0,0,2,1.741943932569348,-0.5404239141346763,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SHIP008163,2024-04-08,2024-04-13,2024-04-17,3,0.947439313573166,Fog,Heavy,Yes,1.009838375481159,0.997530480641832,0,2,3,2.380105857951799,4.350659100886151,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
SHIP008164,2023-11-05,2023-11-08,2023-11-10,2,-0.3834489888903241,Fog,Light,Yes,0.03147872185540848,-0.15528412775043895,1,2,1,-0.7447147678490285,1.0899370908722663,6,11,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHIP008165,2024-03-09,2024-03-15,2024-03-18,1,1.667616966421375,Clear,Light,Yes,0.5206585486682838,1.5739377848379674,1,0,1,0.11475173443149775,-0.5404239141346763,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SHIP008166,2024-04-12,2024-04-16,2024-04-20,3,0.2522278193570283,Clear,Light,Yes,1.009838375481159,0.4211231764456965,0,0,1,-0.47834453165534474,-0.5404239141346763,4,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
SHIP008167,2024-05-03,2024-05-04,2024-05-05,1,-1.2092526974896036,Rain,Light,Yes,-0.4577011049574668,-1.3080987361427099,0,1,1,-1.0907546517260194,0.27475658836879496,4,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
SHIP008168,2024-05-02,2024-05-07,2024-05-10,3,0.8898251013453093,Fog,Moderate,Yes,0.5206585486682838,0.997530480641832,0,2,2,1.04825467698338,2.720298095879209,3,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
SHIP008169,2024-01-14,2024-01-20,2024-01-24,3,1.4141144326188053,Rain,Moderate,Yes,1.009838375481159,1.5739377848379674,1,1,2,1.4876448551155592,1.0899370908722663,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SHIP008170,2024-03-24,2024-03-27,2024-03-29,1,-0.2835843543620391,Clear,Light,Yes,0.03147872185540848,-0.15528412775043895,1,0,1,-0.7028680842173923,-0.5404239141346763,6,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SHIP008171,2023-07-23,2023-07-26,2023-07-31,1,-0.25861819572996786,Rain,Moderate,Yes,1.4990182022940344,-0.15528412775043895,1,1,2,0.08578095345574968,1.0899370908722663,6,7,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
SHIP008172,2023-02-11,2023-02-16,2023-02-17,1,0.9493597873140945,Clear,Moderate,Yes,-0.4577011049574668,0.997530480641832,1,0,2,1.0981487997749462,-0.5404239141346763,5,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
SHIP008173,2023-03-26,2023-04-01,2023-04-01,3,1.671457913903232,Clear,Light,No,-0.946880931770342,1.5739377848379674,1,0,1,0.11636122226348375,-0.5404239141346763,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SHIP008174,2023-04-16,2023-04-18,2023-04-18,2,-0.669599576288679,Clear,Light,No,-0.946880931770342,-0.7316914319465744,1,0,1,-0.8646216113319857,-0.5404239141346763,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SHIP008175,2023-03-25,2023-03-31,2023-04-02,3,1.3430569042044487,Clear,Heavy,Yes,0.03147872185540848,1.5739377848379674,1,0,3,2.877437598035474,-0.5404239141346763,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SHIP008176,2024-04-24,2024-04-28,2024-05-01,3,0.4673208783410267,Clear,Light,Yes,0.5206585486682838,0.4211231764456965,0,0,1,-0.38821321306412854,-0.5404239141346763,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SHIP008177,2023-10-23,2023-10-24,2023-10-26,0,-1.368652017986674,Clear,Heavy,Yes,0.03147872185540848,-1.3080987361427099,0,0,3,-0.5314576301108829,-0.5404239141346763,0,10,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SHIP008178,2023-05-15,2023-05-18,2023-05-20,1,0.12931749993760067,Clear,Light,Yes,0.03147872185540848,-0.15528412775043895,0,0,1,-0.5298481422788969,-0.5404239141346763,0,5,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
SHIP008179,2024-05-02,2024-05-06,2024-05-10,0,0.7515509919984532,Rain,Moderate,Yes,1.009838375481159,0.4211231764456965,0,1,2,0.9323715530803878,1.0899370908722663,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SHIP008180,2024-01-26,2024-01-30,2024-01-30,1,0.5825493027967401,Clear,Light,No,-0.946880931770342,0.4211231764456965,0,0,1,-0.3399285781045484,-0.5404239141346763,4,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SHIP008181,2023-08-27,2023-09-02,2023-09-03,3,1.498615277219662,Rain,Light,Yes,-0.4577011049574668,1.5739377848379674,1,1,1,0.043934269824113574,0.27475658836879496,6,8,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
SHIP008182,2023-09-16,2023-09-17,2023-09-20,3,-1.0632966931790333,Rain,Heavy,Yes,0.5206585486682838,-1.3080987361427099,1,1,3,-0.1475947821822209,1.9051175933757376,5,9,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SHIP008183,2023-09-01,2023-09-03,2023-09-03,2,-0.7252933147756072,Clear,Light,No,-0.946880931770342,-0.7316914319465744,0,0,1,-0.8879591848957827,-0.5404239141346763,4,9,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SHIP008184,2024-02-01,2024-02-07,2024-02-08,2,1.4621262761420193,Clear,Moderate,Yes,-0.4577011049574668,1.5739377848379674,0,0,2,1.5278820509152093,-0.5404239141346763,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
SHIP008185,2024-05-20,2024-05-23,2024-05-23,2,0.17156792223802894,Clear,Light,No,-0.946880931770342,-0.15528412775043895,0,0,1,-0.5121437761270509,-0.5404239141346763,0,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SHIP008186,2024-01-05,2024-01-10,2024-01-12,3,1.285442691976592,Clear,Heavy,Yes,0.03147872185540848,0.997530480641832,0,0,3,2.805010645596104,-0.5404239141346763,4,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
SHIP008187,2023-06-03,2023-06-04,2023-06-05,3,-1.0921037992929616,Clear,Moderate,Yes,-0.4577011049574668,-1.3080987361427099,1,0,2,-0.6127367656261761,-0.5404239141346763,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SHIP008188,2024-02-21,2024-02-26,2024-02-26,1,0.9685645247233802,Clear,Light,No,-0.946880931770342,0.997530480641832,0,0,1,-0.17817505098995498,-0.5404239141346763,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SHIP008189,2023-02-01,2023-02-08,2023-02-03,3,-0.8808516877908203,Rain,Light,Yes,-3.3927800658347183,2.150345089034103,0,1,1,-0.9531434420912159,0.27475658836879496,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
SHIP008190,2023-11-20,2023-11-24,2023-11-25,0,0.40394524489038436,Clear,Moderate,Yes,-0.4577011049574668,0.4211231764456965,0,0,2,0.6410542554909211,-0.5404239141346763,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
