Vehicle Type,Distance (km),Delay Duration,Is Weekend,Weather Code,Traffic Code,Traffic_Weather,Day of Week,Month
3,-0.800191790671821,-0.946880931770342,1,0,1,-0.5404239141346763,6,1
0,-0.4007332525586811,1.009838375481159,0,0,2,-0.5404239141346763,3,11
1,-0.6254286802473222,-0.946880931770342,0,0,1,-0.5404239141346763,1,4
1,0.7899604668170244,0.03147872185540848,0,0,3,-0.5404239141346763,4,4
2,0.16580650101524327,-0.4577011049574668,0,0,2,-0.5404239141346763,0,9
2,-1.624075025530172,0.5206585486682838,0,1,3,1.9051175933757376,3,5
1,-0.9442273212414628,0.03147872185540848,1,0,3,-0.5404239141346763,5,1
3,1.099156739106522,1.4990182022940344,0,1,3,1.9051175933757376,3,3
3,-0.9615115849098198,1.4990182022940344,1,0,1,-0.5404239141346763,5,11
3,1.6945035987943746,-0.4577011049574668,1,1,1,0.27475658836879496,5,9
1,-1.4569938100693876,1.4990182022940344,1,0,1,-0.5404239141346763,5,1
3,1.1740552150027357,-0.946880931770342,0,0,1,-0.5404239141346763,3,1
1,1.1279638452204503,-0.946880931770342,0,0,1,-0.5404239141346763,0,4
2,-0.17795829861096846,-0.946880931770342,1,0,1,-0.5404239141346763,6,5
3,-1.6816892377580286,1.009838375481159,0,1,2,1.0899370908722663,1,5
2,1.6925831250534462,-0.4577011049574668,0,0,2,-0.5404239141346763,2,10
3,-0.43914272737725224,1.9881980291069097,1,0,3,-0.5404239141346763,6,8
0,-1.6509616579031718,-0.4577011049574668,0,1,1,0.27475658836879496,4,9
1,0.4826846682684552,-2.4144204122089676,0,1,3,1.9051175933757376,4,3
3,0.16580650101524327,-0.4577011049574668,1,0,2,-0.5404239141346763,6,3
2,0.029452865409315708,-0.4577011049574668,1,0,2,-0.5404239141346763,5,1
3,-0.23749298457975374,-0.946880931770342,1,0,1,-0.5404239141346763,6,1
2,-0.8501241079359635,-0.946880931770342,0,0,1,-0.5404239141346763,3,11
1,-1.5875860244525293,1.009838375481159,0,0,1,-0.5404239141346763,3,10
0,-0.25477724824811077,0.5206585486682838,0,2,2,2.720298095879209,2,2
2,0.7016186747343107,0.03147872185540848,0,1,2,1.0899370908722663,4,5
0,1.4698081711057336,0.5206585486682838,0,1,1,0.27475658836879496,0,4
0,1.0453834743605224,1.9881980291069097,0,0,2,-0.5404239141346763,2,8
2,1.4045120639141626,-0.946880931770342,1,0,1,-0.5404239141346763,6,9
1,-0.1856401935746827,-0.946880931770342,0,0,1,-0.5404239141346763,2,9
3,0.5479807754600261,2.477377855919785,1,0,3,-0.5404239141346763,5,1
2,-0.8654878978633919,1.009838375481159,0,2,1,1.0899370908722663,1,2
1,-0.022399925595755335,-0.4577011049574668,0,0,2,-0.5404239141346763,4,12
3,-0.9980005859874623,-0.946880931770342,0,0,1,-0.5404239141346763,0,7
0,-1.4301071776963876,-0.946880931770342,1,0,1,-0.5404239141346763,5,6
0,-1.282230699644889,-0.946880931770342,1,0,1,-0.5404239141346763,5,5
3,1.2220670585259497,-0.4577011049574668,0,0,2,-0.5404239141346763,2,3
0,1.1356457401841646,-2.903600239021843,0,1,1,0.27475658836879496,0,1
0,0.0697828139688154,0.03147872185540848,0,0,3,-0.5404239141346763,3,4
2,0.6209587776153113,1.009838375481159,1,1,1,0.27475658836879496,5,9
0,-0.752179947148607,0.03147872185540848,1,0,3,-0.5404239141346763,6,11
3,-0.16259450868354,-0.4577011049574668,0,0,2,-0.5404239141346763,3,3
2,-1.069058114401819,-0.4577011049574668,1,0,2,-0.5404239141346763,5,7
3,1.702185493758089,0.5206585486682838,0,2,2,2.720298095879209,1,3
2,1.3603411678728057,1.009838375481159,1,1,2,1.0899370908722663,5,4
0,1.212464689821307,0.5206585486682838,0,1,1,0.27475658836879496,3,8
2,-0.8289988967857493,0.03147872185540848,1,1,2,1.0899370908722663,5,10
3,-1.6932120802036,0.5206585486682838,0,1,1,0.27475658836879496,4,4
3,0.4461956671908126,0.03147872185540848,0,0,3,-0.5404239141346763,3,4
1,1.081872475438165,0.03147872185540848,1,0,3,-0.5404239141346763,6,4
1,-0.3546418827763957,-0.4577011049574668,1,0,2,-0.5404239141346763,6,2
0,0.035214286632101376,-0.4577011049574668,0,0,2,-0.5404239141346763,4,1
0,1.0569063168060937,-0.4577011049574668,0,0,2,-0.5404239141346763,0,3
0,-1.099785694256676,-0.946880931770342,0,0,1,-0.5404239141346763,3,4
2,-0.5466892568692514,-0.946880931770342,1,0,1,-0.5404239141346763,6,4
1,0.6017540402060257,1.4990182022940344,0,1,1,0.27475658836879496,3,11
3,-1.5184489697791013,-0.4577011049574668,0,0,2,-0.5404239141346763,2,8
2,1.1490890563706646,-0.4577011049574668,1,0,2,-0.5404239141346763,6,6
1,1.1625323725571644,-0.946880931770342,0,0,1,-0.5404239141346763,4,3
1,-1.0229667446195336,0.03147872185540848,0,1,2,1.0899370908722663,3,9
2,1.1049181603293077,2.477377855919785,0,1,2,1.0899370908722663,4,11
0,-1.455073336328459,-0.946880931770342,1,0,1,-0.5404239141346763,5,3
1,1.337295482981663,-0.946880931770342,0,0,1,-0.5404239141346763,2,1
3,1.2566355858626637,0.03147872185540848,0,1,2,1.0899370908722663,1,10
0,-0.34119856658989584,-0.4577011049574668,0,0,2,-0.5404239141346763,2,4
0,-1.6010293406390292,1.009838375481159,0,0,1,-0.5404239141346763,0,4
0,0.3117625053258136,-0.4577011049574668,0,1,1,0.27475658836879496,3,4
1,-1.1881274863393896,1.009838375481159,0,0,1,-0.5404239141346763,1,2
3,-0.2989481442894676,1.4990182022940344,0,0,1,-0.5404239141346763,3,5
3,0.4481161409317412,1.4990182022940344,1,1,1,0.27475658836879496,6,1
1,-0.3008686180303961,0.5206585486682838,1,2,2,2.720298095879209,5,1
1,0.8034037830035242,1.4990182022940344,0,2,2,2.720298095879209,0,6
3,1.3084883768677347,0.03147872185540848,0,0,3,-0.5404239141346763,1,12
1,-1.5050056535926015,0.03147872185540848,0,2,1,1.0899370908722663,3,5
1,0.6478454099883111,1.4990182022940344,1,0,2,-0.5404239141346763,6,1
2,-0.2835843543620391,0.03147872185540848,0,1,2,1.0899370908722663,0,2
2,0.7841990455942387,2.477377855919785,0,0,3,-0.5404239141346763,2,9
2,1.5792751743386613,-0.946880931770342,0,0,1,-0.5404239141346763,1,8
3,0.7208234121435962,-3.3927800658347183,1,1,3,1.9051175933757376,5,3
1,-1.1228313791478186,-0.946880931770342,0,0,1,-0.5404239141346763,4,8
1,-1.0921037992929616,0.03147872185540848,0,0,3,-0.5404239141346763,2,3
0,-1.0268076921013907,-0.946880931770342,0,0,1,-0.5404239141346763,0,9
1,-0.32199382918061026,-0.4577011049574668,0,1,1,0.27475658836879496,4,5
2,0.6900958322887394,-0.4577011049574668,0,0,2,-0.5404239141346763,1,1
0,0.5172531956051692,0.03147872185540848,0,2,1,1.0899370908722663,3,3
2,0.18501123842452882,0.03147872185540848,0,2,1,1.0899370908722663,4,11
0,1.220146584785021,-0.946880931770342,0,0,1,-0.5404239141346763,4,3
0,-1.6202340780483149,-0.946880931770342,0,0,1,-0.5404239141346763,1,4
0,1.151009530111593,0.5206585486682838,0,1,1,0.27475658836879496,0,4
1,-0.1088212439375404,-0.4577011049574668,0,1,1,0.27475658836879496,1,7
1,0.27527350424817104,0.03147872185540848,0,1,2,1.0899370908722663,1,5
0,-0.8270784230448208,0.5206585486682838,0,1,1,0.27475658836879496,3,1
3,0.6747320423613109,-0.4577011049574668,0,0,2,-0.5404239141346763,0,3
3,0.24070497691145698,-0.4577011049574668,0,0,2,-0.5404239141346763,3,7
3,-0.8539650554178205,0.03147872185540848,1,0,3,-0.5404239141346763,5,5
3,1.4429215387327337,-0.946880931770342,0,0,1,-0.5404239141346763,3,5
3,-0.4717907809730377,0.03147872185540848,0,1,2,1.0899370908722663,1,5
3,0.8975069963090235,-0.4577011049574668,0,0,2,-0.5404239141346763,4,10
2,1.1663733200390216,0.5206585486682838,0,0,1,-0.5404239141346763,2,4
3,0.4423547197089555,-0.4577011049574668,1,1,1,0.27475658836879496,6,2
3,-1.5146080222972442,2.477377855919785,0,1,3,1.9051175933757376,3,8
3,-0.016638504372969664,-0.4577011049574668,1,0,2,-0.5404239141346763,5,12
2,1.6733783876441606,-0.946880931770342,1,0,1,-0.5404239141346763,6,2
1,-1.3091173320178886,-0.4577011049574668,1,0,2,-0.5404239141346763,6,10
2,0.22534118698402852,1.4990182022940344,0,0,1,-0.5404239141346763,2,8
0,1.7252311786492316,0.03147872185540848,1,2,1,1.0899370908722663,6,1
2,-0.6945657349207504,-0.4577011049574668,1,0,2,-0.5404239141346763,6,3
2,-0.3508009352945386,0.03147872185540848,0,0,3,-0.5404239141346763,0,5
1,-0.06272987415525504,-0.946880931770342,0,0,1,-0.5404239141346763,3,2
0,-0.6119853640608224,-0.946880931770342,0,0,1,-0.5404239141346763,3,10
3,0.6132768826515971,1.009838375481159,1,1,1,0.27475658836879496,5,5
0,0.6996982009933821,-0.4577011049574668,1,0,2,-0.5404239141346763,5,12
1,-0.22789061587511095,0.03147872185540848,1,1,2,1.0899370908722663,6,8
1,1.1567709513343787,-0.946880931770342,0,0,1,-0.5404239141346763,4,3
0,-0.4007332525586811,-0.4577011049574668,0,1,1,0.27475658836879496,2,9
0,1.385307326504877,-0.946880931770342,0,0,1,-0.5404239141346763,0,5
3,0.37321766503552745,-0.4577011049574668,1,0,2,-0.5404239141346763,5,4
1,-0.3661647252219671,1.9881980291069097,0,0,2,-0.5404239141346763,4,1
0,-1.0287281658423193,1.9881980291069097,0,0,2,-0.5404239141346763,1,7
2,-0.279743406880182,-0.946880931770342,0,0,1,-0.5404239141346763,0,5
2,1.0050535258010227,-0.946880931770342,0,0,1,-0.5404239141346763,1,2
2,0.2445459243933141,0.03147872185540848,0,1,2,1.0899370908722663,4,6
1,-0.5390073619055372,-0.946880931770342,1,0,1,-0.5404239141346763,5,5
3,1.6695374401623035,-0.946880931770342,1,0,1,-0.5404239141346763,6,4
2,-0.8635674241224633,0.03147872185540848,0,0,3,-0.5404239141346763,0,3
3,-0.6388719964338222,-0.4577011049574668,0,1,1,0.27475658836879496,3,5
2,0.5038098794186693,-1.4360607585832172,0,0,2,-0.5404239141346763,2,2
2,-1.4166638615098879,-0.946880931770342,0,0,1,-0.5404239141346763,1,5
3,-0.6868838399570361,-0.4577011049574668,0,0,2,-0.5404239141346763,4,7
1,1.4141144326188053,0.03147872185540848,0,0,3,-0.5404239141346763,2,5
1,1.402591590173234,-0.4577011049574668,1,0,2,-0.5404239141346763,5,5
1,-1.6029498143799579,1.4990182022940344,1,0,1,-0.5404239141346763,5,4
1,0.27335303050724247,-2.903600239021843,0,0,2,-0.5404239141346763,3,3
2,-0.42377893744982376,-0.4577011049574668,0,1,1,0.27475658836879496,3,2
3,1.1452481088888073,-0.946880931770342,0,0,1,-0.5404239141346763,1,9
2,1.0722701067335223,-0.4577011049574668,0,0,2,-0.5404239141346763,1,1
1,0.6939367797705964,1.009838375481159,1,0,2,-0.5404239141346763,6,5
3,-1.0498533769925333,0.03147872185540848,0,2,1,1.0899370908722663,1,12
0,1.5831161218205183,0.5206585486682838,1,1,3,1.9051175933757376,6,5
1,-1.165081801448247,-0.4577011049574668,0,0,2,-0.5404239141346763,3,1
0,-1.0287281658423193,1.4990182022940344,1,0,1,-0.5404239141346763,5,4
2,-1.6144726568255292,-0.4577011049574668,1,0,2,-0.5404239141346763,6,4
2,-0.07041176911896926,1.4990182022940344,1,0,2,-0.5404239141346763,6,4
2,1.481331013551305,1.009838375481159,0,0,2,-0.5404239141346763,1,1
3,-1.021046270878605,1.009838375481159,0,0,3,-0.5404239141346763,2,3
0,0.16580650101524327,-0.4577011049574668,0,0,2,-0.5404239141346763,2,5
0,-1.4646757050331016,1.9881980291069097,0,0,2,-0.5404239141346763,2,2
0,0.1869317121654574,-0.4577011049574668,1,0,2,-0.5404239141346763,5,4
2,-0.9845572698009625,2.477377855919785,1,0,3,-0.5404239141346763,6,8
1,-0.9749549010963197,0.03147872185540848,0,1,2,1.0899370908722663,4,8
1,0.10435134130552944,0.03147872185540848,0,2,1,1.0899370908722663,0,3
0,-0.9980005859874623,-0.946880931770342,0,0,1,-0.5404239141346763,4,4
3,-1.4627552312921732,-0.4577011049574668,1,0,2,-0.5404239141346763,5,5
0,0.25990971432074256,-0.4577011049574668,0,0,2,-0.5404239141346763,2,2
3,1.060747264287951,0.03147872185540848,0,0,3,-0.5404239141346763,4,7
1,-0.8193965280811065,0.03147872185540848,0,0,1,-0.5404239141346763,2,8
1,1.143327635147879,0.5206585486682838,0,0,1,-0.5404239141346763,0,6
1,-0.9980005859874623,0.03147872185540848,0,1,2,1.0899370908722663,3,10
3,-0.7656232633351069,0.03147872185540848,0,1,2,1.0899370908722663,2,1
1,-1.0575352719562476,-0.4577011049574668,1,0,2,-0.5404239141346763,6,6
1,-0.08385508530546916,1.4990182022940344,0,0,2,-0.5404239141346763,1,5
0,-0.27206151191646777,-0.4577011049574668,0,0,2,-0.5404239141346763,3,10
2,-1.6644049740896716,1.009838375481159,0,1,2,1.0899370908722663,1,1
3,1.3718640103183772,1.9881980291069097,0,0,2,-0.5404239141346763,2,12
0,-1.6490411841622432,-0.4577011049574668,0,0,2,-0.5404239141346763,4,1
0,1.1183614765158076,0.03147872185540848,0,1,2,1.0899370908722663,0,1
0,-1.0805809568473903,1.9881980291069097,0,0,2,-0.5404239141346763,3,5
1,1.671457913903232,0.5206585486682838,1,1,1,0.27475658836879496,5,4
1,1.5120585934061619,-0.946880931770342,0,0,1,-0.5404239141346763,0,10
3,-1.4992442323698159,-0.946880931770342,0,0,1,-0.5404239141346763,1,3
0,0.9570416822778088,1.4990182022940344,0,0,3,-0.5404239141346763,3,6
2,0.5998335664650972,-0.946880931770342,0,0,1,-0.5404239141346763,1,3
2,0.5671855128693117,0.03147872185540848,0,0,3,-0.5404239141346763,2,3
3,-0.2701410381755392,1.9881980291069097,0,1,1,0.27475658836879496,4,7
3,-0.44298367485910933,1.009838375481159,0,0,2,-0.5404239141346763,4,3
1,-1.003762007210248,2.477377855919785,0,2,2,2.720298095879209,3,4
0,-0.03776371552318379,0.5206585486682838,0,1,1,0.27475658836879496,0,3
1,-1.2092526974896036,2.477377855919785,0,1,2,1.0899370908722663,3,5
0,0.24646639813424265,-0.4577011049574668,0,0,2,-0.5404239141346763,3,4
2,0.5364579330144548,-0.4577011049574668,0,0,2,-0.5404239141346763,1,1
2,-0.8616469503815348,1.009838375481159,0,0,1,-0.5404239141346763,1,7
1,0.0025662330363159067,-0.4577011049574668,0,1,1,0.27475658836879496,3,7
1,-0.8635674241224633,-1.9252405853960926,0,1,2,1.0899370908722663,1,9
2,-1.4992442323698159,-0.946880931770342,0,0,1,-0.5404239141346763,2,2
2,-0.3642442514810385,-0.4577011049574668,0,0,2,-0.5404239141346763,3,9
0,-0.4506655698228236,-0.4577011049574668,1,1,1,0.27475658836879496,6,2
0,-0.28166388062111053,0.03147872185540848,0,1,2,1.0899370908722663,2,11
3,0.9512802610550232,-0.946880931770342,0,0,1,-0.5404239141346763,4,10
1,-0.652315312620322,-0.4577011049574668,0,0,2,-0.5404239141346763,1,4
1,-0.5159616770143945,1.4990182022940344,1,0,1,-0.5404239141346763,5,5
1,0.27527350424817104,-0.4577011049574668,0,0,2,-0.5404239141346763,3,5
0,-1.3264015956862456,1.009838375481159,0,0,2,-0.5404239141346763,2,4
2,-0.297027670548539,1.4990182022940344,1,0,1,-0.5404239141346763,5,4
0,-1.034489587065105,1.4990182022940344,0,0,1,-0.5404239141346763,0,5
1,0.8610179952313809,-0.4577011049574668,1,0,2,-0.5404239141346763,6,3
3,-0.9442273212414628,0.5206585486682838,0,1,1,0.27475658836879496,1,8
3,0.9877692621326657,0.03147872185540848,1,0,3,-0.5404239141346763,6,11
1,-1.0844219043292473,2.477377855919785,0,2,1,1.0899370908722663,0,7
1,-1.0440919557697477,-0.946880931770342,0,0,1,-0.5404239141346763,2,9
1,1.147168582629736,-0.946880931770342,0,0,1,-0.5404239141346763,2,2
1,1.4486829599555193,1.9881980291069097,0,0,3,-0.5404239141346763,3,2
1,-1.541494654670244,1.4990182022940344,1,0,1,-0.5404239141346763,6,5
3,-0.782907527003464,1.009838375481159,0,0,1,-0.5404239141346763,1,1
1,-0.041604663005040905,0.5206585486682838,0,0,2,-0.5404239141346763,4,11
1,-0.5697349417603941,-0.4577011049574668,1,1,1,0.27475658836879496,6,3
2,-0.9442273212414628,0.03147872185540848,0,2,1,1.0899370908722663,0,7
1,1.3411364304635203,1.009838375481159,0,0,1,-0.5404239141346763,4,12
3,0.023691444186530033,-0.946880931770342,1,0,1,-0.5404239141346763,6,5
3,-0.07617319034175493,-2.4144204122089676,1,2,2,2.720298095879209,5,1
0,0.526855564309812,-0.946880931770342,1,0,1,-0.5404239141346763,5,8
2,-0.6561562601021792,-0.946880931770342,0,0,1,-0.5404239141346763,4,1
1,0.8725408376769522,-0.4577011049574668,0,1,1,0.27475658836879496,3,3
0,-0.9499887424642485,-0.4577011049574668,0,1,1,0.27475658836879496,1,9
3,-1.7028144489082429,0.03147872185540848,1,0,1,-0.5404239141346763,6,12
3,-1.368652017986674,-0.946880931770342,0,0,1,-0.5404239141346763,1,1
0,-0.9807163223191053,-0.4577011049574668,1,0,2,-0.5404239141346763,5,2
1,0.9685645247233802,-0.946880931770342,0,0,1,-0.5404239141346763,2,10
1,-0.882772161531749,-0.946880931770342,1,0,1,-0.5404239141346763,5,2
2,-0.7387366309621072,-0.946880931770342,0,0,1,-0.5404239141346763,1,4
1,-1.5280513384837442,-0.946880931770342,0,0,1,-0.5404239141346763,3,3
1,0.930155049904809,0.03147872185540848,0,2,1,1.0899370908722663,3,8
3,0.6247997250971684,-0.946880931770342,0,0,1,-0.5404239141346763,3,5
1,-1.52036944352003,-0.946880931770342,0,0,1,-0.5404239141346763,3,12
2,0.16004507979245758,-0.946880931770342,0,0,1,-0.5404239141346763,0,3
2,0.8149266254490956,2.477377855919785,0,1,2,1.0899370908722663,0,10
3,0.23302308194774277,-0.946880931770342,1,0,1,-0.5404239141346763,5,9
2,1.5216609621108046,-0.4577011049574668,1,0,2,-0.5404239141346763,6,2
0,-1.6202340780483149,1.009838375481159,1,0,2,-0.5404239141346763,6,6
0,-1.0767400093655333,0.03147872185540848,0,0,3,-0.5404239141346763,0,1
0,0.09090802511902954,0.03147872185540848,0,0,3,-0.5404239141346763,1,3
3,1.1279638452204503,0.03147872185540848,0,2,1,1.0899370908722663,1,5
2,-0.8136351068583209,-0.946880931770342,1,0,1,-0.5404239141346763,6,3
1,-0.2509363007662536,1.4990182022940344,0,0,1,-0.5404239141346763,2,9
0,-1.6471207104213146,-0.4577011049574668,0,0,2,-0.5404239141346763,1,7
3,0.7918809405579529,-0.946880931770342,0,0,1,-0.5404239141346763,1,4
1,1.3065679031268063,-0.946880931770342,1,0,1,-0.5404239141346763,6,11
2,0.20997739705660007,1.009838375481159,0,0,1,-0.5404239141346763,1,10
0,1.419875853841591,1.9881980291069097,1,1,1,0.27475658836879496,6,5
1,1.0895543704018793,-0.946880931770342,0,0,1,-0.5404239141346763,1,10
1,-0.21444729968861104,-0.946880931770342,0,0,1,-0.5404239141346763,4,11
1,0.7592328869621674,1.009838375481159,1,1,2,1.0899370908722663,6,9
1,0.6651296736566681,-0.4577011049574668,0,0,2,-0.5404239141346763,0,2
0,-0.5735758892422512,1.009838375481159,0,0,2,-0.5404239141346763,1,6
0,1.133725266443236,-0.946880931770342,0,0,1,-0.5404239141346763,0,5
1,-0.8097941593764637,-0.946880931770342,0,0,1,-0.5404239141346763,3,11
0,-1.3744134392094596,-0.946880931770342,0,0,1,-0.5404239141346763,0,4
2,-0.5620530467966799,-0.946880931770342,0,0,1,-0.5404239141346763,2,1
3,0.6113564089106686,1.9881980291069097,1,0,3,-0.5404239141346763,6,1
0,0.9724054722052372,0.03147872185540848,1,0,3,-0.5404239141346763,5,9
3,-0.6676791025477505,2.477377855919785,0,1,2,1.0899370908722663,0,4
3,-1.675927816535243,0.5206585486682838,0,1,1,0.27475658836879496,2,8
0,1.4448420124736623,2.477377855919785,0,1,2,1.0899370908722663,2,6
0,0.7899604668170244,-0.4577011049574668,1,0,2,-0.5404239141346763,5,1
0,-0.4813931496776805,-0.946880931770342,0,0,1,-0.5404239141346763,1,8
1,1.1836575837073786,0.03147872185540848,0,0,3,-0.5404239141346763,1,5
3,0.6632091999157396,-0.946880931770342,1,0,1,-0.5404239141346763,6,4
0,0.8667794164541666,0.03147872185540848,0,0,1,-0.5404239141346763,4,2
1,0.7745966768895959,-0.946880931770342,0,0,1,-0.5404239141346763,4,2
3,0.9532007347959517,-0.946880931770342,1,0,1,-0.5404239141346763,6,3
1,0.6382430412836683,0.03147872185540848,0,0,3,-0.5404239141346763,4,3
0,-1.2745488046811746,0.03147872185540848,0,0,3,-0.5404239141346763,4,2
3,-0.11842361264218319,-0.4577011049574668,1,0,2,-0.5404239141346763,5,10
1,-1.6010293406390292,-0.946880931770342,0,0,1,-0.5404239141346763,3,4
2,-0.11458266516032607,-0.946880931770342,1,0,1,-0.5404239141346763,6,11
1,-1.4608347575512446,-0.4577011049574668,0,0,2,-0.5404239141346763,0,5
0,1.36802306283652,-0.946880931770342,0,0,1,-0.5404239141346763,0,4
3,0.5902311977604544,-0.4577011049574668,0,1,1,0.27475658836879496,4,5
1,1.6176846491572325,-0.946880931770342,1,0,1,-0.5404239141346763,5,2
2,-1.1708432226710326,-0.4577011049574668,1,0,2,-0.5404239141346763,5,1
1,-0.11266219141939753,-0.4577011049574668,0,0,2,-0.5404239141346763,0,9
0,-1.7316215550221712,-0.4577011049574668,0,1,1,0.27475658836879496,1,4
0,0.08322613015531531,-0.946880931770342,0,0,1,-0.5404239141346763,0,1
0,-1.2956740158313886,0.5206585486682838,1,0,1,-0.5404239141346763,5,2
2,-0.31239146047596744,0.03147872185540848,0,2,1,1.0899370908722663,4,3
0,0.6900958322887394,-0.946880931770342,0,0,1,-0.5404239141346763,1,5
3,1.320011219313306,0.03147872185540848,0,1,2,1.0899370908722663,0,5
3,0.8706203639360237,-0.4577011049574668,1,0,2,-0.5404239141346763,6,2
0,1.030019684433094,0.5206585486682838,1,2,2,2.720298095879209,5,2
3,0.895586522568095,0.03147872185540848,0,2,1,1.0899370908722663,4,4
3,1.6599350714576606,-0.946880931770342,0,0,1,-0.5404239141346763,4,8
1,1.2182261110440926,0.03147872185540848,0,0,3,-0.5404239141346763,3,4
0,-1.2111731712305323,-0.946880931770342,0,0,1,-0.5404239141346763,2,12
3,1.4966948034787333,1.9881980291069097,0,1,1,0.27475658836879496,0,9
3,0.2042159758338144,0.03147872185540848,1,1,2,1.0899370908722663,5,5
2,-0.5351664144236801,-0.946880931770342,0,0,1,-0.5404239141346763,2,2
3,1.38146637902302,0.03147872185540848,0,0,3,-0.5404239141346763,2,10
0,1.3718640103183772,-0.4577011049574668,1,0,2,-0.5404239141346763,6,7
2,-1.6989735014263856,1.4990182022940344,0,0,1,-0.5404239141346763,3,10
0,-1.0921037992929616,-0.946880931770342,0,0,1,-0.5404239141346763,0,10
0,0.9512802610550232,-0.946880931770342,1,0,1,-0.5404239141346763,5,9
2,-1.264946435976532,-0.946880931770342,0,0,1,-0.5404239141346763,4,9
0,0.01985049670467292,-0.4577011049574668,0,0,2,-0.5404239141346763,3,3
0,0.11587418375110077,-0.4577011049574668,1,0,2,-0.5404239141346763,5,6
0,-0.35272140903546717,-0.946880931770342,0,0,1,-0.5404239141346763,4,2
3,1.016576368246594,-0.946880931770342,1,0,1,-0.5404239141346763,5,1
0,0.8187675729309527,-0.946880931770342,0,0,1,-0.5404239141346763,4,5
2,1.112600055293022,-0.4577011049574668,0,0,2,-0.5404239141346763,2,4
1,-0.9384659000186771,-0.4577011049574668,1,0,2,-0.5404239141346763,5,2
3,-1.3014354370541743,0.5206585486682838,0,2,2,2.720298095879209,0,10
0,1.571593279374947,-0.946880931770342,0,0,1,-0.5404239141346763,3,8
1,1.295045060681235,0.03147872185540848,1,1,2,1.0899370908722663,5,6
2,1.502456224701519,-0.946880931770342,0,0,1,-0.5404239141346763,0,3
0,-1.2399802773444606,0.03147872185540848,0,1,2,1.0899370908722663,3,3
0,-0.5620530467966799,-0.4577011049574668,1,0,2,-0.5404239141346763,5,3
2,-0.5466892568692514,0.03147872185540848,1,1,2,1.0899370908722663,6,2
0,1.085713422920022,0.03147872185540848,0,2,1,1.0899370908722663,3,6
1,0.17156792223802894,-0.946880931770342,1,0,1,-0.5404239141346763,6,1
3,1.199021373634807,-0.4577011049574668,0,1,1,0.27475658836879496,3,4
1,0.8379723103402382,0.03147872185540848,1,0,3,-0.5404239141346763,6,6
1,1.4890129085150192,-0.946880931770342,0,0,1,-0.5404239141346763,1,1
2,1.6560941239758036,-0.4577011049574668,0,1,1,0.27475658836879496,0,4
2,-0.900056425200106,1.009838375481159,0,1,2,1.0899370908722663,0,11
1,1.4966948034787333,0.03147872185540848,0,2,1,1.0899370908722663,4,8
3,-0.7598618421123212,-0.4577011049574668,0,1,1,0.27475658836879496,2,8
2,0.5614240916465261,-0.946880931770342,0,0,1,-0.5404239141346763,0,11
1,0.20229550209288585,-0.946880931770342,0,0,1,-0.5404239141346763,4,1
0,-1.3801748604322452,-0.946880931770342,0,0,1,-0.5404239141346763,0,9
1,-0.1318669288286831,0.03147872185540848,0,0,3,-0.5404239141346763,2,2
2,0.5902311977604544,1.9881980291069097,0,0,2,-0.5404239141346763,1,6
0,-0.020479451854826778,-0.946880931770342,0,0,1,-0.5404239141346763,4,12
2,-0.06272987415525504,1.009838375481159,0,0,3,-0.5404239141346763,1,12
0,-1.389777229136888,1.4990182022940344,1,0,2,-0.5404239141346763,6,10
0,0.930155049904809,-0.946880931770342,1,0,1,-0.5404239141346763,5,1
1,0.830290415376524,-0.946880931770342,0,0,1,-0.5404239141346763,4,11
0,-1.2937535420904602,0.5206585486682838,0,1,3,1.9051175933757376,0,5
1,-1.4358685989191733,-0.4577011049574668,0,0,2,-0.5404239141346763,1,8
1,-1.420504808991745,0.03147872185540848,0,1,2,1.0899370908722663,1,1
3,-0.7310547359983929,-0.946880931770342,0,0,1,-0.5404239141346763,0,3
3,0.3501719801443847,-0.4577011049574668,0,0,2,-0.5404239141346763,0,2
3,-0.5390073619055372,-0.946880931770342,0,0,1,-0.5404239141346763,4,11
3,-0.9096587939047487,0.03147872185540848,0,0,3,-0.5404239141346763,3,9
0,0.5114917743823836,-1.4360607585832172,1,0,2,-0.5404239141346763,6,2
3,-1.017205323396748,-0.946880931770342,0,0,1,-0.5404239141346763,1,8
0,0.29639871539838514,-0.946880931770342,0,0,1,-0.5404239141346763,4,6
1,0.3828200337401702,0.03147872185540848,1,0,3,-0.5404239141346763,6,9
1,-0.05312750545061225,2.477377855919785,0,0,3,-0.5404239141346763,4,1
0,-1.3955386503596736,1.4990182022940344,0,0,3,-0.5404239141346763,4,1
1,1.2259080060078067,-0.946880931770342,1,0,1,-0.5404239141346763,6,2
2,0.21957976576124286,0.5206585486682838,0,0,2,-0.5404239141346763,0,7
2,-0.07809366408268349,0.03147872185540848,1,0,3,-0.5404239141346763,6,3
3,0.2138183445384572,0.03147872185540848,0,0,3,-0.5404239141346763,4,12
2,0.930155049904809,-0.4577011049574668,1,1,1,0.27475658836879496,6,1
3,1.3238521667951633,0.03147872185540848,0,0,3,-0.5404239141346763,4,9
0,1.4966948034787333,-0.4577011049574668,1,1,1,0.27475658836879496,5,9
1,-0.05504797919154081,0.5206585486682838,1,1,1,0.27475658836879496,5,10
3,0.11395371001017222,-0.4577011049574668,0,0,2,-0.5404239141346763,1,1
1,-0.09921887523289762,1.9881980291069097,0,1,2,1.0899370908722663,2,5
